Link,Region,Year
https://gol.gg/game/stats/30977/page-game/,LCS,2021
https://gol.gg/game/stats/30978/page-game/,LCS,2021
https://gol.gg/game/stats/30769/page-game/,LCS,2021
https://gol.gg/game/stats/30770/page-game/,LCS,2021
https://gol.gg/game/stats/30771/page-game/,LCS,2021
https://gol.gg/game/stats/30772/page-game/,LCS,2021
https://gol.gg/game/stats/30605/page-game/,LCS,2021
https://gol.gg/game/stats/30606/page-game/,LCS,2021
https://gol.gg/game/stats/30607/page-game/,LCS,2021
https://gol.gg/game/stats/30608/page-game/,LCS,2021
https://gol.gg/game/stats/30600/page-game/,LCS,2021
https://gol.gg/game/stats/30601/page-game/,LCS,2021
https://gol.gg/game/stats/30602/page-game/,LCS,2021
https://gol.gg/game/stats/30595/page-game/,LCS,2021
https://gol.gg/game/stats/30596/page-game/,LCS,2021
https://gol.gg/game/stats/30597/page-game/,LCS,2021
https://gol.gg/game/stats/30598/page-game/,LCS,2021
https://gol.gg/game/stats/30361/page-game/,LCS,2021
https://gol.gg/game/stats/30362/page-game/,LCS,2021
https://gol.gg/game/stats/30363/page-game/,LCS,2021
https://gol.gg/game/stats/30356/page-game/,LCS,2021
https://gol.gg/game/stats/30357/page-game/,LCS,2021
https://gol.gg/game/stats/30358/page-game/,LCS,2021
https://gol.gg/game/stats/30359/page-game/,LCS,2021
https://gol.gg/game/stats/30016/page-game/,LCS,2021
https://gol.gg/game/stats/30016/page-game/,LCS,2021
https://gol.gg/game/stats/30015/page-game/,LCS,2021
https://gol.gg/game/stats/30015/page-game/,LCS,2021
https://gol.gg/game/stats/30014/page-game/,LCS,2021
https://gol.gg/game/stats/30014/page-game/,LCS,2021
https://gol.gg/game/stats/30013/page-game/,LCS,2021
https://gol.gg/game/stats/30013/page-game/,LCS,2021
https://gol.gg/game/stats/30012/page-game/,LCS,2021
https://gol.gg/game/stats/30012/page-game/,LCS,2021
https://gol.gg/game/stats/30011/page-game/,LCS,2021
https://gol.gg/game/stats/30011/page-game/,LCS,2021
https://gol.gg/game/stats/30010/page-game/,LCS,2021
https://gol.gg/game/stats/30010/page-game/,LCS,2021
https://gol.gg/game/stats/30009/page-game/,LCS,2021
https://gol.gg/game/stats/30009/page-game/,LCS,2021
https://gol.gg/game/stats/30008/page-game/,LCS,2021
https://gol.gg/game/stats/30008/page-game/,LCS,2021
https://gol.gg/game/stats/30007/page-game/,LCS,2021
https://gol.gg/game/stats/30007/page-game/,LCS,2021
https://gol.gg/game/stats/30006/page-game/,LCS,2021
https://gol.gg/game/stats/30006/page-game/,LCS,2021
https://gol.gg/game/stats/30005/page-game/,LCS,2021
https://gol.gg/game/stats/30005/page-game/,LCS,2021
https://gol.gg/game/stats/30004/page-game/,LCS,2021
https://gol.gg/game/stats/30004/page-game/,LCS,2021
https://gol.gg/game/stats/30003/page-game/,LCS,2021
https://gol.gg/game/stats/30003/page-game/,LCS,2021
https://gol.gg/game/stats/30002/page-game/,LCS,2021
https://gol.gg/game/stats/30002/page-game/,LCS,2021
https://gol.gg/game/stats/29640/page-game/,LCS,2021
https://gol.gg/game/stats/29640/page-game/,LCS,2021
https://gol.gg/game/stats/29639/page-game/,LCS,2021
https://gol.gg/game/stats/29639/page-game/,LCS,2021
https://gol.gg/game/stats/29638/page-game/,LCS,2021
https://gol.gg/game/stats/29638/page-game/,LCS,2021
https://gol.gg/game/stats/29637/page-game/,LCS,2021
https://gol.gg/game/stats/29637/page-game/,LCS,2021
https://gol.gg/game/stats/29636/page-game/,LCS,2021
https://gol.gg/game/stats/29636/page-game/,LCS,2021
https://gol.gg/game/stats/29635/page-game/,LCS,2021
https://gol.gg/game/stats/29635/page-game/,LCS,2021
https://gol.gg/game/stats/29634/page-game/,LCS,2021
https://gol.gg/game/stats/29634/page-game/,LCS,2021
https://gol.gg/game/stats/29633/page-game/,LCS,2021
https://gol.gg/game/stats/29633/page-game/,LCS,2021
https://gol.gg/game/stats/29632/page-game/,LCS,2021
https://gol.gg/game/stats/29632/page-game/,LCS,2021
https://gol.gg/game/stats/29631/page-game/,LCS,2021
https://gol.gg/game/stats/29631/page-game/,LCS,2021
https://gol.gg/game/stats/29630/page-game/,LCS,2021
https://gol.gg/game/stats/29630/page-game/,LCS,2021
https://gol.gg/game/stats/29629/page-game/,LCS,2021
https://gol.gg/game/stats/29629/page-game/,LCS,2021
https://gol.gg/game/stats/29628/page-game/,LCS,2021
https://gol.gg/game/stats/29628/page-game/,LCS,2021
https://gol.gg/game/stats/29627/page-game/,LCS,2021
https://gol.gg/game/stats/29627/page-game/,LCS,2021
https://gol.gg/game/stats/29626/page-game/,LCS,2021
https://gol.gg/game/stats/29626/page-game/,LCS,2021
https://gol.gg/game/stats/29289/page-game/,LCS,2021
https://gol.gg/game/stats/29289/page-game/,LCS,2021
https://gol.gg/game/stats/29288/page-game/,LCS,2021
https://gol.gg/game/stats/29288/page-game/,LCS,2021
https://gol.gg/game/stats/29287/page-game/,LCS,2021
https://gol.gg/game/stats/29287/page-game/,LCS,2021
https://gol.gg/game/stats/29286/page-game/,LCS,2021
https://gol.gg/game/stats/29286/page-game/,LCS,2021
https://gol.gg/game/stats/29285/page-game/,LCS,2021
https://gol.gg/game/stats/29285/page-game/,LCS,2021
https://gol.gg/game/stats/29284/page-game/,LCS,2021
https://gol.gg/game/stats/29284/page-game/,LCS,2021
https://gol.gg/game/stats/29283/page-game/,LCS,2021
https://gol.gg/game/stats/29283/page-game/,LCS,2021
https://gol.gg/game/stats/29282/page-game/,LCS,2021
https://gol.gg/game/stats/29282/page-game/,LCS,2021
https://gol.gg/game/stats/29281/page-game/,LCS,2021
https://gol.gg/game/stats/29281/page-game/,LCS,2021
https://gol.gg/game/stats/29280/page-game/,LCS,2021
https://gol.gg/game/stats/29280/page-game/,LCS,2021
https://gol.gg/game/stats/29279/page-game/,LCS,2021
https://gol.gg/game/stats/29279/page-game/,LCS,2021
https://gol.gg/game/stats/29278/page-game/,LCS,2021
https://gol.gg/game/stats/29278/page-game/,LCS,2021
https://gol.gg/game/stats/29277/page-game/,LCS,2021
https://gol.gg/game/stats/29277/page-game/,LCS,2021
https://gol.gg/game/stats/29276/page-game/,LCS,2021
https://gol.gg/game/stats/29276/page-game/,LCS,2021
https://gol.gg/game/stats/29275/page-game/,LCS,2021
https://gol.gg/game/stats/29275/page-game/,LCS,2021
https://gol.gg/game/stats/29010/page-game/,LCS,2021
https://gol.gg/game/stats/29010/page-game/,LCS,2021
https://gol.gg/game/stats/29009/page-game/,LCS,2021
https://gol.gg/game/stats/29009/page-game/,LCS,2021
https://gol.gg/game/stats/29008/page-game/,LCS,2021
https://gol.gg/game/stats/29008/page-game/,LCS,2021
https://gol.gg/game/stats/29007/page-game/,LCS,2021
https://gol.gg/game/stats/29007/page-game/,LCS,2021
https://gol.gg/game/stats/29006/page-game/,LCS,2021
https://gol.gg/game/stats/29006/page-game/,LCS,2021
https://gol.gg/game/stats/29005/page-game/,LCS,2021
https://gol.gg/game/stats/29005/page-game/,LCS,2021
https://gol.gg/game/stats/29004/page-game/,LCS,2021
https://gol.gg/game/stats/29004/page-game/,LCS,2021
https://gol.gg/game/stats/29003/page-game/,LCS,2021
https://gol.gg/game/stats/29003/page-game/,LCS,2021
https://gol.gg/game/stats/29002/page-game/,LCS,2021
https://gol.gg/game/stats/29002/page-game/,LCS,2021
https://gol.gg/game/stats/29001/page-game/,LCS,2021
https://gol.gg/game/stats/29001/page-game/,LCS,2021
https://gol.gg/game/stats/29000/page-game/,LCS,2021
https://gol.gg/game/stats/29000/page-game/,LCS,2021
https://gol.gg/game/stats/28999/page-game/,LCS,2021
https://gol.gg/game/stats/28999/page-game/,LCS,2021
https://gol.gg/game/stats/28998/page-game/,LCS,2021
https://gol.gg/game/stats/28998/page-game/,LCS,2021
https://gol.gg/game/stats/28997/page-game/,LCS,2021
https://gol.gg/game/stats/28997/page-game/,LCS,2021
https://gol.gg/game/stats/28996/page-game/,LCS,2021
https://gol.gg/game/stats/28996/page-game/,LCS,2021
https://gol.gg/game/stats/28712/page-game/,LCS,2021
https://gol.gg/game/stats/28712/page-game/,LCS,2021
https://gol.gg/game/stats/28711/page-game/,LCS,2021
https://gol.gg/game/stats/28711/page-game/,LCS,2021
https://gol.gg/game/stats/28710/page-game/,LCS,2021
https://gol.gg/game/stats/28710/page-game/,LCS,2021
https://gol.gg/game/stats/28709/page-game/,LCS,2021
https://gol.gg/game/stats/28709/page-game/,LCS,2021
https://gol.gg/game/stats/28708/page-game/,LCS,2021
https://gol.gg/game/stats/28708/page-game/,LCS,2021
https://gol.gg/game/stats/28707/page-game/,LCS,2021
https://gol.gg/game/stats/28707/page-game/,LCS,2021
https://gol.gg/game/stats/28706/page-game/,LCS,2021
https://gol.gg/game/stats/28706/page-game/,LCS,2021
https://gol.gg/game/stats/28705/page-game/,LCS,2021
https://gol.gg/game/stats/28705/page-game/,LCS,2021
https://gol.gg/game/stats/28704/page-game/,LCS,2021
https://gol.gg/game/stats/28704/page-game/,LCS,2021
https://gol.gg/game/stats/28703/page-game/,LCS,2021
https://gol.gg/game/stats/28703/page-game/,LCS,2021
https://gol.gg/game/stats/28702/page-game/,LCS,2021
https://gol.gg/game/stats/28702/page-game/,LCS,2021
https://gol.gg/game/stats/28701/page-game/,LCS,2021
https://gol.gg/game/stats/28701/page-game/,LCS,2021
https://gol.gg/game/stats/28700/page-game/,LCS,2021
https://gol.gg/game/stats/28700/page-game/,LCS,2021
https://gol.gg/game/stats/28699/page-game/,LCS,2021
https://gol.gg/game/stats/28699/page-game/,LCS,2021
https://gol.gg/game/stats/28698/page-game/,LCS,2021
https://gol.gg/game/stats/28698/page-game/,LCS,2021
https://gol.gg/game/stats/28565/page-game/,LCS,2021
https://gol.gg/game/stats/28565/page-game/,LCS,2021
https://gol.gg/game/stats/28564/page-game/,LCS,2021
https://gol.gg/game/stats/28564/page-game/,LCS,2021
https://gol.gg/game/stats/28563/page-game/,LCS,2021
https://gol.gg/game/stats/28563/page-game/,LCS,2021
https://gol.gg/game/stats/28562/page-game/,LCS,2021
https://gol.gg/game/stats/28562/page-game/,LCS,2021
https://gol.gg/game/stats/28561/page-game/,LCS,2021
https://gol.gg/game/stats/28561/page-game/,LCS,2021
https://gol.gg/game/stats/28560/page-game/,LCS,2021
https://gol.gg/game/stats/28560/page-game/,LCS,2021
https://gol.gg/game/stats/28559/page-game/,LCS,2021
https://gol.gg/game/stats/28559/page-game/,LCS,2021
https://gol.gg/game/stats/28558/page-game/,LCS,2021
https://gol.gg/game/stats/28558/page-game/,LCS,2021
https://gol.gg/game/stats/28557/page-game/,LCS,2021
https://gol.gg/game/stats/28557/page-game/,LCS,2021
https://gol.gg/game/stats/28556/page-game/,LCS,2021
https://gol.gg/game/stats/28556/page-game/,LCS,2021
https://gol.gg/game/stats/28555/page-game/,LCS,2021
https://gol.gg/game/stats/28555/page-game/,LCS,2021
https://gol.gg/game/stats/28554/page-game/,LCS,2021
https://gol.gg/game/stats/28554/page-game/,LCS,2021
https://gol.gg/game/stats/28553/page-game/,LCS,2021
https://gol.gg/game/stats/28553/page-game/,LCS,2021
https://gol.gg/game/stats/28552/page-game/,LCS,2021
https://gol.gg/game/stats/28552/page-game/,LCS,2021
https://gol.gg/game/stats/28551/page-game/,LCS,2021
https://gol.gg/game/stats/28551/page-game/,LCS,2021
https://gol.gg/game/stats/34973/page-game/,LCK,2021
https://gol.gg/game/stats/34974/page-game/,LCK,2021
https://gol.gg/game/stats/34975/page-game/,LCK,2021
https://gol.gg/game/stats/34976/page-game/,LCK,2021
https://gol.gg/game/stats/34977/page-game/,LCK,2021
https://gol.gg/game/stats/34970/page-game/,LCK,2021
https://gol.gg/game/stats/34971/page-game/,LCK,2021
https://gol.gg/game/stats/34972/page-game/,LCK,2021
https://gol.gg/game/stats/34922/page-game/,LCK,2021
https://gol.gg/game/stats/34923/page-game/,LCK,2021
https://gol.gg/game/stats/34924/page-game/,LCK,2021
https://gol.gg/game/stats/34925/page-game/,LCK,2021
https://gol.gg/game/stats/34789/page-game/,LCK,2021
https://gol.gg/game/stats/34790/page-game/,LCK,2021
https://gol.gg/game/stats/34791/page-game/,LCK,2021
https://gol.gg/game/stats/34792/page-game/,LCK,2021
https://gol.gg/game/stats/34744/page-game/,LCK,2021
https://gol.gg/game/stats/34745/page-game/,LCK,2021
https://gol.gg/game/stats/34746/page-game/,LCK,2021
https://gol.gg/game/stats/34747/page-game/,LCK,2021
https://gol.gg/game/stats/34739/page-game/,LCK,2021
https://gol.gg/game/stats/34740/page-game/,LCK,2021
https://gol.gg/game/stats/34741/page-game/,LCK,2021
https://gol.gg/game/stats/34561/page-game/,LCK,2021
https://gol.gg/game/stats/34562/page-game/,LCK,2021
https://gol.gg/game/stats/34563/page-game/,LCK,2021
https://gol.gg/game/stats/34556/page-game/,LCK,2021
https://gol.gg/game/stats/34557/page-game/,LCK,2021
https://gol.gg/game/stats/34558/page-game/,LCK,2021
https://gol.gg/game/stats/34559/page-game/,LCK,2021
https://gol.gg/game/stats/34402/page-game/,LCK,2021
https://gol.gg/game/stats/34403/page-game/,LCK,2021
https://gol.gg/game/stats/34399/page-game/,LCK,2021
https://gol.gg/game/stats/34400/page-game/,LCK,2021
https://gol.gg/game/stats/34396/page-game/,LCK,2021
https://gol.gg/game/stats/34397/page-game/,LCK,2021
https://gol.gg/game/stats/34398/page-game/,LCK,2021
https://gol.gg/game/stats/34393/page-game/,LCK,2021
https://gol.gg/game/stats/34394/page-game/,LCK,2021
https://gol.gg/game/stats/34390/page-game/,LCK,2021
https://gol.gg/game/stats/34391/page-game/,LCK,2021
https://gol.gg/game/stats/34387/page-game/,LCK,2021
https://gol.gg/game/stats/34388/page-game/,LCK,2021
https://gol.gg/game/stats/34389/page-game/,LCK,2021
https://gol.gg/game/stats/34384/page-game/,LCK,2021
https://gol.gg/game/stats/34385/page-game/,LCK,2021
https://gol.gg/game/stats/34386/page-game/,LCK,2021
https://gol.gg/game/stats/34381/page-game/,LCK,2021
https://gol.gg/game/stats/34382/page-game/,LCK,2021
https://gol.gg/game/stats/34110/page-game/,LCK,2021
https://gol.gg/game/stats/34111/page-game/,LCK,2021
https://gol.gg/game/stats/34107/page-game/,LCK,2021
https://gol.gg/game/stats/34108/page-game/,LCK,2021
https://gol.gg/game/stats/34104/page-game/,LCK,2021
https://gol.gg/game/stats/34105/page-game/,LCK,2021
https://gol.gg/game/stats/34106/page-game/,LCK,2021
https://gol.gg/game/stats/34101/page-game/,LCK,2021
https://gol.gg/game/stats/34102/page-game/,LCK,2021
https://gol.gg/game/stats/34098/page-game/,LCK,2021
https://gol.gg/game/stats/34099/page-game/,LCK,2021
https://gol.gg/game/stats/34100/page-game/,LCK,2021
https://gol.gg/game/stats/34095/page-game/,LCK,2021
https://gol.gg/game/stats/34096/page-game/,LCK,2021
https://gol.gg/game/stats/34097/page-game/,LCK,2021
https://gol.gg/game/stats/34092/page-game/,LCK,2021
https://gol.gg/game/stats/34093/page-game/,LCK,2021
https://gol.gg/game/stats/34089/page-game/,LCK,2021
https://gol.gg/game/stats/34090/page-game/,LCK,2021
https://gol.gg/game/stats/33855/page-game/,LCK,2021
https://gol.gg/game/stats/33856/page-game/,LCK,2021
https://gol.gg/game/stats/33852/page-game/,LCK,2021
https://gol.gg/game/stats/33853/page-game/,LCK,2021
https://gol.gg/game/stats/33854/page-game/,LCK,2021
https://gol.gg/game/stats/33849/page-game/,LCK,2021
https://gol.gg/game/stats/33850/page-game/,LCK,2021
https://gol.gg/game/stats/33851/page-game/,LCK,2021
https://gol.gg/game/stats/33846/page-game/,LCK,2021
https://gol.gg/game/stats/33847/page-game/,LCK,2021
https://gol.gg/game/stats/33848/page-game/,LCK,2021
https://gol.gg/game/stats/33843/page-game/,LCK,2021
https://gol.gg/game/stats/33844/page-game/,LCK,2021
https://gol.gg/game/stats/33840/page-game/,LCK,2021
https://gol.gg/game/stats/33841/page-game/,LCK,2021
https://gol.gg/game/stats/33842/page-game/,LCK,2021
https://gol.gg/game/stats/33837/page-game/,LCK,2021
https://gol.gg/game/stats/33838/page-game/,LCK,2021
https://gol.gg/game/stats/33834/page-game/,LCK,2021
https://gol.gg/game/stats/33835/page-game/,LCK,2021
https://gol.gg/game/stats/33836/page-game/,LCK,2021
https://gol.gg/game/stats/33494/page-game/,LCK,2021
https://gol.gg/game/stats/33495/page-game/,LCK,2021
https://gol.gg/game/stats/33496/page-game/,LCK,2021
https://gol.gg/game/stats/33491/page-game/,LCK,2021
https://gol.gg/game/stats/33492/page-game/,LCK,2021
https://gol.gg/game/stats/33493/page-game/,LCK,2021
https://gol.gg/game/stats/33488/page-game/,LCK,2021
https://gol.gg/game/stats/33489/page-game/,LCK,2021
https://gol.gg/game/stats/33490/page-game/,LCK,2021
https://gol.gg/game/stats/33485/page-game/,LCK,2021
https://gol.gg/game/stats/33486/page-game/,LCK,2021
https://gol.gg/game/stats/33482/page-game/,LCK,2021
https://gol.gg/game/stats/33483/page-game/,LCK,2021
https://gol.gg/game/stats/33484/page-game/,LCK,2021
https://gol.gg/game/stats/33479/page-game/,LCK,2021
https://gol.gg/game/stats/33480/page-game/,LCK,2021
https://gol.gg/game/stats/33476/page-game/,LCK,2021
https://gol.gg/game/stats/33477/page-game/,LCK,2021
https://gol.gg/game/stats/33478/page-game/,LCK,2021
https://gol.gg/game/stats/33473/page-game/,LCK,2021
https://gol.gg/game/stats/33474/page-game/,LCK,2021
https://gol.gg/game/stats/33475/page-game/,LCK,2021
https://gol.gg/game/stats/33166/page-game/,LCK,2021
https://gol.gg/game/stats/33167/page-game/,LCK,2021
https://gol.gg/game/stats/33163/page-game/,LCK,2021
https://gol.gg/game/stats/33164/page-game/,LCK,2021
https://gol.gg/game/stats/33165/page-game/,LCK,2021
https://gol.gg/game/stats/33160/page-game/,LCK,2021
https://gol.gg/game/stats/33161/page-game/,LCK,2021
https://gol.gg/game/stats/33162/page-game/,LCK,2021
https://gol.gg/game/stats/33157/page-game/,LCK,2021
https://gol.gg/game/stats/33158/page-game/,LCK,2021
https://gol.gg/game/stats/33159/page-game/,LCK,2021
https://gol.gg/game/stats/33154/page-game/,LCK,2021
https://gol.gg/game/stats/33155/page-game/,LCK,2021
https://gol.gg/game/stats/33151/page-game/,LCK,2021
https://gol.gg/game/stats/33152/page-game/,LCK,2021
https://gol.gg/game/stats/33148/page-game/,LCK,2021
https://gol.gg/game/stats/33149/page-game/,LCK,2021
https://gol.gg/game/stats/33150/page-game/,LCK,2021
https://gol.gg/game/stats/33145/page-game/,LCK,2021
https://gol.gg/game/stats/33146/page-game/,LCK,2021
https://gol.gg/game/stats/32851/page-game/,LCK,2021
https://gol.gg/game/stats/32852/page-game/,LCK,2021
https://gol.gg/game/stats/32848/page-game/,LCK,2021
https://gol.gg/game/stats/32849/page-game/,LCK,2021
https://gol.gg/game/stats/32845/page-game/,LCK,2021
https://gol.gg/game/stats/32846/page-game/,LCK,2021
https://gol.gg/game/stats/32842/page-game/,LCK,2021
https://gol.gg/game/stats/32843/page-game/,LCK,2021
https://gol.gg/game/stats/32844/page-game/,LCK,2021
https://gol.gg/game/stats/32839/page-game/,LCK,2021
https://gol.gg/game/stats/32840/page-game/,LCK,2021
https://gol.gg/game/stats/32841/page-game/,LCK,2021
https://gol.gg/game/stats/32836/page-game/,LCK,2021
https://gol.gg/game/stats/32837/page-game/,LCK,2021
https://gol.gg/game/stats/32833/page-game/,LCK,2021
https://gol.gg/game/stats/32834/page-game/,LCK,2021
https://gol.gg/game/stats/32835/page-game/,LCK,2021
https://gol.gg/game/stats/32830/page-game/,LCK,2021
https://gol.gg/game/stats/32831/page-game/,LCK,2021
https://gol.gg/game/stats/32832/page-game/,LCK,2021
https://gol.gg/game/stats/32827/page-game/,LCK,2021
https://gol.gg/game/stats/32828/page-game/,LCK,2021
https://gol.gg/game/stats/32824/page-game/,LCK,2021
https://gol.gg/game/stats/32825/page-game/,LCK,2021
https://gol.gg/game/stats/32554/page-game/,LCK,2021
https://gol.gg/game/stats/32555/page-game/,LCK,2021
https://gol.gg/game/stats/32551/page-game/,LCK,2021
https://gol.gg/game/stats/32552/page-game/,LCK,2021
https://gol.gg/game/stats/32553/page-game/,LCK,2021
https://gol.gg/game/stats/32548/page-game/,LCK,2021
https://gol.gg/game/stats/32549/page-game/,LCK,2021
https://gol.gg/game/stats/32550/page-game/,LCK,2021
https://gol.gg/game/stats/32545/page-game/,LCK,2021
https://gol.gg/game/stats/32546/page-game/,LCK,2021
https://gol.gg/game/stats/32547/page-game/,LCK,2021
https://gol.gg/game/stats/32542/page-game/,LCK,2021
https://gol.gg/game/stats/32543/page-game/,LCK,2021
https://gol.gg/game/stats/32539/page-game/,LCK,2021
https://gol.gg/game/stats/32540/page-game/,LCK,2021
https://gol.gg/game/stats/32541/page-game/,LCK,2021
https://gol.gg/game/stats/32536/page-game/,LCK,2021
https://gol.gg/game/stats/32537/page-game/,LCK,2021
https://gol.gg/game/stats/32538/page-game/,LCK,2021
https://gol.gg/game/stats/32533/page-game/,LCK,2021
https://gol.gg/game/stats/32534/page-game/,LCK,2021
https://gol.gg/game/stats/32530/page-game/,LCK,2021
https://gol.gg/game/stats/32531/page-game/,LCK,2021
https://gol.gg/game/stats/32532/page-game/,LCK,2021
https://gol.gg/game/stats/32527/page-game/,LCK,2021
https://gol.gg/game/stats/32528/page-game/,LCK,2021
https://gol.gg/game/stats/32529/page-game/,LCK,2021
https://gol.gg/game/stats/32233/page-game/,LCK,2021
https://gol.gg/game/stats/32234/page-game/,LCK,2021
https://gol.gg/game/stats/32235/page-game/,LCK,2021
https://gol.gg/game/stats/32230/page-game/,LCK,2021
https://gol.gg/game/stats/32231/page-game/,LCK,2021
https://gol.gg/game/stats/32227/page-game/,LCK,2021
https://gol.gg/game/stats/32228/page-game/,LCK,2021
https://gol.gg/game/stats/32224/page-game/,LCK,2021
https://gol.gg/game/stats/32225/page-game/,LCK,2021
https://gol.gg/game/stats/32221/page-game/,LCK,2021
https://gol.gg/game/stats/32222/page-game/,LCK,2021
https://gol.gg/game/stats/32223/page-game/,LCK,2021
https://gol.gg/game/stats/32218/page-game/,LCK,2021
https://gol.gg/game/stats/32219/page-game/,LCK,2021
https://gol.gg/game/stats/32215/page-game/,LCK,2021
https://gol.gg/game/stats/32216/page-game/,LCK,2021
https://gol.gg/game/stats/32212/page-game/,LCK,2021
https://gol.gg/game/stats/32213/page-game/,LCK,2021
https://gol.gg/game/stats/32214/page-game/,LCK,2021
https://gol.gg/game/stats/32209/page-game/,LCK,2021
https://gol.gg/game/stats/32210/page-game/,LCK,2021
https://gol.gg/game/stats/32211/page-game/,LCK,2021
https://gol.gg/game/stats/32206/page-game/,LCK,2021
https://gol.gg/game/stats/32207/page-game/,LCK,2021
https://gol.gg/game/stats/31872/page-game/,LCK,2021
https://gol.gg/game/stats/31873/page-game/,LCK,2021
https://gol.gg/game/stats/31874/page-game/,LCK,2021
https://gol.gg/game/stats/31869/page-game/,LCK,2021
https://gol.gg/game/stats/31870/page-game/,LCK,2021
https://gol.gg/game/stats/31866/page-game/,LCK,2021
https://gol.gg/game/stats/31867/page-game/,LCK,2021
https://gol.gg/game/stats/31868/page-game/,LCK,2021
https://gol.gg/game/stats/31863/page-game/,LCK,2021
https://gol.gg/game/stats/31864/page-game/,LCK,2021
https://gol.gg/game/stats/31860/page-game/,LCK,2021
https://gol.gg/game/stats/31861/page-game/,LCK,2021
https://gol.gg/game/stats/31862/page-game/,LCK,2021
https://gol.gg/game/stats/31857/page-game/,LCK,2021
https://gol.gg/game/stats/31858/page-game/,LCK,2021
https://gol.gg/game/stats/31854/page-game/,LCK,2021
https://gol.gg/game/stats/31855/page-game/,LCK,2021
https://gol.gg/game/stats/31851/page-game/,LCK,2021
https://gol.gg/game/stats/31852/page-game/,LCK,2021
https://gol.gg/game/stats/31848/page-game/,LCK,2021
https://gol.gg/game/stats/31849/page-game/,LCK,2021
https://gol.gg/game/stats/31850/page-game/,LCK,2021
https://gol.gg/game/stats/31845/page-game/,LCK,2021
https://gol.gg/game/stats/31846/page-game/,LCK,2021
https://gol.gg/game/stats/31847/page-game/,LCK,2021
https://gol.gg/game/stats/31581/page-game/,LCK,2021
https://gol.gg/game/stats/31582/page-game/,LCK,2021
https://gol.gg/game/stats/31578/page-game/,LCK,2021
https://gol.gg/game/stats/31579/page-game/,LCK,2021
https://gol.gg/game/stats/31575/page-game/,LCK,2021
https://gol.gg/game/stats/31576/page-game/,LCK,2021
https://gol.gg/game/stats/31572/page-game/,LCK,2021
https://gol.gg/game/stats/31573/page-game/,LCK,2021
https://gol.gg/game/stats/31574/page-game/,LCK,2021
https://gol.gg/game/stats/31569/page-game/,LCK,2021
https://gol.gg/game/stats/31570/page-game/,LCK,2021
https://gol.gg/game/stats/31571/page-game/,LCK,2021
https://gol.gg/game/stats/31566/page-game/,LCK,2021
https://gol.gg/game/stats/31567/page-game/,LCK,2021
https://gol.gg/game/stats/31568/page-game/,LCK,2021
https://gol.gg/game/stats/31563/page-game/,LCK,2021
https://gol.gg/game/stats/31564/page-game/,LCK,2021
https://gol.gg/game/stats/31565/page-game/,LCK,2021
https://gol.gg/game/stats/31560/page-game/,LCK,2021
https://gol.gg/game/stats/31561/page-game/,LCK,2021
https://gol.gg/game/stats/31562/page-game/,LCK,2021
https://gol.gg/game/stats/31557/page-game/,LCK,2021
https://gol.gg/game/stats/31558/page-game/,LCK,2021
https://gol.gg/game/stats/31554/page-game/,LCK,2021
https://gol.gg/game/stats/31555/page-game/,LCK,2021
https://gol.gg/game/stats/30935/page-game/,LCK,2021
https://gol.gg/game/stats/30936/page-game/,LCK,2021
https://gol.gg/game/stats/30937/page-game/,LCK,2021
https://gol.gg/game/stats/30853/page-game/,LCK,2021
https://gol.gg/game/stats/30854/page-game/,LCK,2021
https://gol.gg/game/stats/30855/page-game/,LCK,2021
https://gol.gg/game/stats/30848/page-game/,LCK,2021
https://gol.gg/game/stats/30849/page-game/,LCK,2021
https://gol.gg/game/stats/30850/page-game/,LCK,2021
https://gol.gg/game/stats/30710/page-game/,LCK,2021
https://gol.gg/game/stats/30711/page-game/,LCK,2021
https://gol.gg/game/stats/30712/page-game/,LCK,2021
https://gol.gg/game/stats/30713/page-game/,LCK,2021
https://gol.gg/game/stats/30705/page-game/,LCK,2021
https://gol.gg/game/stats/30706/page-game/,LCK,2021
https://gol.gg/game/stats/30707/page-game/,LCK,2021
https://gol.gg/game/stats/30708/page-game/,LCK,2021
https://gol.gg/game/stats/30709/page-game/,LCK,2021
https://gol.gg/game/stats/30512/page-game/,LCK,2021
https://gol.gg/game/stats/30513/page-game/,LCK,2021
https://gol.gg/game/stats/30514/page-game/,LCK,2021
https://gol.gg/game/stats/30509/page-game/,LCK,2021
https://gol.gg/game/stats/30510/page-game/,LCK,2021
https://gol.gg/game/stats/30506/page-game/,LCK,2021
https://gol.gg/game/stats/30507/page-game/,LCK,2021
https://gol.gg/game/stats/30503/page-game/,LCK,2021
https://gol.gg/game/stats/30504/page-game/,LCK,2021
https://gol.gg/game/stats/30505/page-game/,LCK,2021
https://gol.gg/game/stats/30500/page-game/,LCK,2021
https://gol.gg/game/stats/30501/page-game/,LCK,2021
https://gol.gg/game/stats/30497/page-game/,LCK,2021
https://gol.gg/game/stats/30498/page-game/,LCK,2021
https://gol.gg/game/stats/30494/page-game/,LCK,2021
https://gol.gg/game/stats/30495/page-game/,LCK,2021
https://gol.gg/game/stats/30496/page-game/,LCK,2021
https://gol.gg/game/stats/30491/page-game/,LCK,2021
https://gol.gg/game/stats/30492/page-game/,LCK,2021
https://gol.gg/game/stats/30225/page-game/,LCK,2021
https://gol.gg/game/stats/30226/page-game/,LCK,2021
